"","CodeComb","Red_mean","Red_min","Red_max","Green_mean","Green_min","Green_max","Blue_mean","Blue_min","Blue_max","L_mean","L_min","L_max","a_mean","a_min","a_max","b_mean","b_min","b_max","H_mean","H_max","S_mean","S_max","V_mean","V_min","V_max","Red_p25","Red_p50","Red_p75","Red_Mean","Red_sd","Red_Min","Red_Max","Green_p25","Green_p50","Green_p75","Green_Mean","Green_sd","Green_Min","Green_Max","Blue_p25","Blue_p50","Blue_p75","Blue_Mean","Blue_sd","Blue_Min","Blue_Max","L_p25","L_p50","L_p75","L_Mean","L_sd","L_Min","L_Max","a_p25_pos","a_p50_pos","a_p75_pos","a_Mean_pos","a_sd_pos","a_Min_pos","a_Max_pos","a_p25_neg","a_p50_neg","a_p75_neg","a_Mean_neg","a_sd_neg","a_Min_neg","a_Max_neg","b_p25_pos","b_p50_pos","b_p75_pos","b_Mean_pos","b_sd_pos","b_Min_pos","b_Max_pos","b_p25_neg","b_p50_neg","b_p75_neg","b_Mean_neg","b_sd_neg","b_Min_neg","b_Max_neg","H_p25","H_p50","H_p75","H_Mean","H_sd","H_Min","H_Max","S_p25","S_p50","S_p75","S_Mean","S_sd","S_Min","S_Max","V_p25","V_p50","V_p75","V_Mean","V_sd","V_Min","V_Max","Red_CV","Green_CV","Blue_CV","L_CV","a_CV_pos","a_CV_neg","b_CV_pos","b_CV_neg","H_CV","S_CV","V_CV","Red_QCV","Green_QCV","Blue_QCV","L_QCV","a_QCV_pos","a_QCV_neg","b_QCV_pos","b_QCV_neg","H_QCV","S_QCV","V_QCV"
"5220","p400P2115.tif_12",112.104514016179,4,255,101.583288119852,17,244,86.8608500134418,11,231,43.0782380947032,7.38749376780652,96.6875292795821,1.84283711496511,-25.9148237734392,31.1362458464677,9.85320002925132,-24.2284354107664,55.3689514069148,0.197693285974861,0.996913580246914,0.243635269576363,0.943661971830986,0.442933494731324,0.0901960784313725,1,84,116,141,112.104514016179,42.6618911807568,4,255,73,105,129,101.583288119852,40.1863671134524,17,244,57,87,114,86.8608500134418,37.9056784128516,11,231,32.0775716230431,45.0695127072652,54.5709452527611,43.0782380947032,16.6076806553692,7.38749376780652,96.6875292795821,1.75151714919097,3.74294983283052,6.87666516605445,4.82873913771033,4.01770560385048,8.99077228222467e-05,31.1362458464677,-3.89711751457141,-2.28179207786028,-1.09258533328327,-2.72724093951465,4.01770560385048,-25.9148237734392,-1.19841012669042e-05,6.08363435153956,10.5274108133549,15.5323875236442,11.3549418832674,7.00350252747412,5.42656101498729e-05,55.3689514069148,-3.89837357680657,-2.56187524754504,-1.21330745553543,-2.65225503493621,7.00350252747412,-24.2284354107664,-0.000126553212909108,0.0793650793650794,0.116666666666667,0.166666666666667,0.200805708198869,0.236094489947011,0.00287356321839081,0.996913580246914,0.132075471698113,0.21830985915493,0.330985915492958,0.243910672784875,0.14506228517084,0.00492610837438422,0.943661971830986,0.333333333333333,0.458823529411765,0.552941176470588,0.442933494731324,0.165031501377955,0.0901960784313725,1,0.380554624005593,0.395600180474949,0.43639543484764,0.385523674827622,0.83204030892329,-1.47317589203009,0.616780129697931,-2.64058412001189,1.17573594926492,0.59473529187787,0.372587540434395,0.491379310344828,0.533333333333333,0.655172413793103,0.499081802277664,1.36928044610945,-1.22909190916206,0.897538182904208,-1.04808621100662,0.74829931972789,0.911138161898966,0.478632478632479
"5327","p406P0720.tif_16",120.255176832574,9,234,106.228463601991,18,225,90.3528554429791,6,221,45.3690430745474,7.81468900527336,89.5051923673988,3.08211477393845,-20.227971144235,37.6581745551467,10.9421056290646,-29.4908273207771,56.1331480965002,0.180857806832569,0.996598639455782,0.261766636122866,0.962962962962963,0.47652532789609,0.0941176470588235,0.917647058823529,92,121,153,120.255176832574,44.1833093710533,9,234,82,110,132,106.228463601991,37.9699014000609,18,225,66,94,116,90.3528554429791,34.5406367276861,6,221,35.8967220330216,47.0179010784905,56.4632171217218,45.3690430745474,15.8491701150032,7.81468900527336,89.5051923673988,3.00223097370408,5.71151061308767,8.67724782903807,6.21404016083592,4.15014157188683,0.000427309035405665,37.6581745551467,-4.29573100728803,-2.63370636112935,-1.34006933437825,-3.05068463556679,4.15014157188683,-20.227971144235,-0.000251749349283736,6.74548192640092,11.6188056227109,17.1102362716974,12.4492370683233,7.44741381430073,0.000359778272907008,56.1331480965002,-4.14825156142502,-3.12011310541263,-1.46835231731162,-2.94364060488229,7.44741381430073,-29.4908273207771,-7.42685128174436e-05,0.0722222222222222,0.0980392156862745,0.166666666666667,0.182654424596525,0.213043309994149,0.00314465408805033,0.996598639455782,0.141666666666667,0.243243243243243,0.35031847133758,0.261917855709058,0.151902680412455,0.00649350649350647,0.962962962962963,0.368627450980392,0.47843137254902,0.6,0.47652532789609,0.168727826565825,0.0941176470588235,0.917647058823529,0.36741295081681,0.357436228601815,0.382286055690674,0.349338867230699,0.667865263897578,-1.36039678552869,0.598222507405729,-2.53000104766476,1.16637366143608,0.579963057506057,0.354079451161129,0.504132231404959,0.454545454545455,0.531914893617021,0.437418400586768,0.993610489373853,-1.12224419416384,0.892067109293643,-0.858910928409755,0.963333333333333,0.857790752535976,0.483606557377049
"5420","p413P14--.tif_12",119.097100029529,7,250,107.947906462242,19,234,92.5780395318425,3,212,45.6689695060074,7.43739438033955,93.3958591184737,1.88074226583639,-20.2642784398598,32.2593845075564,10.1806548439046,-20.0605629841499,57.4196238180957,0.177970734115905,0.997267759562842,0.239485317353745,0.980519480519481,0.47190980504282,0.0901960784313725,0.980392156862745,86,119,156,119.097100029529,47.2437951680547,7,250,77,110,139,107.947906462242,41.9128335989339,19,234,63,94,121,92.5780395318425,38.3811677986569,3,212,33.5294795769909,46.801878580236,59.0391906797564,45.6689695060074,17.361676865986,7.43739438033955,93.3958591184737,2.1220629238121,4.28037653240404,6.90428308217617,4.90895264681115,3.64528224043289,9.49189637999837e-05,32.2593845075564,-4.07891081743014,-2.4774252676889,-1.20373904674655,-2.88250166582915,3.64528224043289,-20.2642784398598,-0.000251749349283736,6.27886706683915,10.7369569571175,15.5185512885431,11.4112510014967,6.79394463204195,0.000186768294774264,57.4196238180957,-3.92384870991547,-2.63240966101085,-1.18867408896143,-2.6262830002044,6.79394463204195,-20.0605629841499,-0.000198978112986303,0.0788288288288288,0.106965174129353,0.166666666666667,0.179729726124927,0.19690460450878,0.00354609929078015,0.997267759562842,0.135294117647059,0.219251336898396,0.314685314685315,0.23965830961368,0.138523851717389,0.00529100529100527,0.980519480519481,0.345098039215686,0.470588235294118,0.615686274509804,0.47190980504282,0.180919844323615,0.0901960784313725,0.980392156862745,0.396683001990316,0.38826907322741,0.414581773309809,0.380163534535242,0.742578407799649,-1.26462450434849,0.595372464522149,-2.58690500281698,1.09555947563129,0.578005627848599,0.383378015015389,0.588235294117647,0.563636363636364,0.617021276595745,0.545057418134026,1.11724286921043,-1.16054833547643,0.860549619282863,-1.03903836149261,0.821181646763042,0.818198874296435,0.575
"5423","p413P14--.tif_15",128.874208364786,10,255,113.527833574289,18,248,99.8544457380706,5,232,48.3153751157118,7.43739438033955,97.7213098074893,3.86318345999064,-20.0314576560294,38.9472312383924,9.75808640846958,-34.3273302654383,58.6772077362033,0.185237439565492,0.996527777777778,0.239985041778088,0.96875,0.509476258699468,0.0901960784313725,1,90,130,168,128.874208364786,50.8456316460452,10,255,80,114,147,113.527833574289,44.4012776734173,18,248,68,101,131,99.8544457380706,41.0854803189094,5,232,35.0383704487546,49.2899213252821,62.3101530016584,48.3153751157118,18.2470080403855,7.43739438033955,97.7213098074893,2.85812087465551,5.27506556936441,7.86021672718688,5.70336950738484,3.78387961440684,8.99077228222467e-05,38.9472312383924,-3.71273785383625,-2.02645158501286,-0.93981414591307,-2.598551511396,3.78387961440684,-20.0314576560294,-0.000136143570916847,6.21550016622312,10.8131022546209,15.6952239185738,11.5229616716394,7.04342488646765,9.7322491621199e-05,58.6772077362033,-4.16874075639081,-3.18196331467806,-1.49800272970315,-3.02455639120888,7.04342488646765,-34.3273302654383,-7.42685128174436e-05,0.0666666666666667,0.0861825443210598,0.148148148148148,0.187716761349586,0.24001462605768,0.00181159420289854,0.996527777777778,0.133333333333333,0.221238938053097,0.316666666666667,0.240136610200147,0.140873910649168,0.00537634408602149,0.96875,0.36078431372549,0.513725490196078,0.658823529411765,0.509476258699468,0.195126922048762,0.0901960784313725,1,0.394536907665216,0.391104773829428,0.411453691573044,0.37766462532238,0.663446338082671,-1.45614955016768,0.611251263970019,-2.32874642606762,1.27859986679985,0.586640706436863,0.382995122376967,0.6,0.587719298245614,0.623762376237624,0.553293286327795,0.948252829610623,-1.36836415359294,0.876688625440457,-0.839336523575814,0.945452262095383,0.828666666666667,0.580152671755725
"5597","p425P1824.tif_2",125.10584391154,8,234,108.3683792796,18,211,90.3707448809726,3,203,46.408371403117,7.96308183344289,85.273457984504,3.84471581217443,-25.198820938903,36.6273517993312,12.4112252904317,-16.8280872760524,61.2892321189391,0.174478468935766,0.99780701754386,0.281292056803363,0.98,0.49362730697672,0.0941176470588235,0.917647058823529,93,130,161,125.10584391154,45.4901418651244,8,234,81,110,138,108.3683792796,39.3948327120786,18,211,66,92,116,90.3707448809726,34.4600376483066,3,203,35.9178292168849,47.7861666072444,58.9912453132908,46.408371403117,16.347121412823,7.96308183344289,85.273457984504,2.95328164347017,5.45795207174959,8.3153283990311,6.04436705075116,4.08752129383896,9.49189637999837e-05,36.6273517993312,-4.19026929079103,-2.46520267569998,-1.15873343444528,-2.94090725392848,4.08752129383896,-25.198820938903,-1.19841012669042e-05,7.70202590155801,13.0340860512513,19.0129508546424,13.8307787380298,8.03918539270404,0.000426699754352278,61.2892321189391,-4.08480593033832,-2.99281204554492,-1.4588083068757,-2.84925366013535,8.03918539270404,-16.8280872760524,-7.42685128174436e-05,0.0714285714285715,0.0952380952380954,0.145833333333333,0.17652823476142,0.225994121707537,0.00264550264550265,0.99780701754386,0.175324675324675,0.271186440677966,0.366013071895425,0.281429848370665,0.143098171463294,0.00552486187845318,0.98,0.372549019607843,0.509803921568627,0.631372549019608,0.49362730697672,0.174968899888008,0.0941176470588235,0.917647058823529,0.363613244935942,0.363527008283814,0.381318508480748,0.352245099721924,0.676252990514695,-1.38988446112295,0.581253271777034,-2.82150568241164,1.28021515658937,0.508468352919065,0.354455471597845,0.523076923076923,0.518181818181818,0.543478260869565,0.482847186426289,0.982428333021634,-1.22973088023481,0.867795786264471,-0.877434861762086,0.781249999999998,0.703163462354639,0.507692307692308
"5607","p425P1824.tif_12",132.968924056608,9,250,116.87328464397,19,226,99.2891324310639,2,212,49.6853660459629,7.96103286906223,91.1210274750763,3.52599245465217,-19.966390853622,38.4499424101659,11.9011754000754,-30.4029536514674,65.3624206897252,0.173303719989551,0.997652582159624,0.257277600397595,0.987012987012987,0.524999196475734,0.0941176470588235,0.980392156862745,99,133,175,132.968924056608,49.3796643777303,9,250,90,120,150,116.87328464397,42.0456188520978,19,226,74,103,127,99.2891324310639,36.9022188848046,2,212,38.9285246771214,51.0712049572308,63.7290067557593,49.6853660459629,17.4061440545254,7.96103286906223,91.1210274750763,3.08023367558014,5.41818876533273,7.71735863122633,5.76958757694275,3.72966029168205,9.49189637999837e-05,38.4499424101659,-3.93280000628371,-2.33331160462019,-1.11587754819309,-2.77667657397247,3.72966029168205,-19.966390853622,-0.000251749349283736,7.53193412409305,12.9088131309278,18.347195504254,13.4696326217385,7.81828403702402,5.42656101498729e-05,65.3624206897252,-4.122582584893,-3.02764372312668,-1.44316257990073,-2.93595121357629,7.81828403702402,-30.4029536514674,-0.000437467063085784,0.0744680851063829,0.0925925925925926,0.15,0.175299365481013,0.215529508025918,0.0031446540880503,0.997652582159624,0.151898734177215,0.246153846153846,0.338983050847458,0.257476473412821,0.13971016235874,0.00558659217877093,0.987012987012987,0.396078431372549,0.525490196078431,0.686274509803922,0.524999196475734,0.189940341853313,0.0941176470588235,0.980392156862745,0.371362442225285,0.359753890550617,0.371664229319615,0.350327378858864,0.646434470738784,-1.34321019835097,0.580437808259607,-2.66294753157718,1.22949394274483,0.54261331339092,0.36179168106992,0.571428571428571,0.5,0.514563106796116,0.485605971102637,0.855844112577984,-1.20726372444762,0.837819966132208,-0.884985239354782,0.815744680851063,0.76003003647286,0.552238805970149
"5694","p432P2314.tif_6",119.980345144833,9,235,102.809591848114,18,216,86.8556413616215,6,193,44.23080003742,7.60548707274,86.7606568756302,4.36739556835725,-19.533056812627,35.4784290834546,11.4737762830951,-23.9121868077536,56.8250161485686,0.160548051490879,0.996794871794872,0.281742849424506,0.959731543624161,0.472699540102082,0.0901960784313725,0.92156862745098,87,122,156,119.980345144833,44.8828294007029,9,235,75,105,132,102.809591848114,38.9622689493541,18,216,61,89,112,86.8556413616215,34.5119099545649,6,193,33.0719591002027,45.5534102983881,56.7852831086831,44.23080003742,16.3162166815257,7.60548707274,86.7606568756302,3.23660162491337,5.72267890057271,8.26420492652218,6.0508605443373,3.73267232187584,0.000333771815630435,35.4784290834546,-3.68634516504046,-2.11175542946357,-0.977565253317381,-2.56652933377868,3.73267232187584,-19.533056812627,-1.19841012669042e-05,7.24071252975947,12.1261447133978,17.1953630597846,12.6374748515743,7.07574719133718,0.000609636307546957,56.8250161485686,-3.98543181359172,-2.72997261074226,-1.31745627628236,-2.75931745856269,7.07574719133718,-23.9121868077536,-0.000437467063085784,0.0660919540229885,0.0864197530864198,0.125,0.162435333693245,0.2212699149238,0.00370370370370374,0.996794871794872,0.182481751824817,0.272727272727273,0.362162162162162,0.281900032525527,0.136935810882258,0.00645161290322578,0.959731543624161,0.345098039215686,0.47843137254902,0.611764705882353,0.472699540102082,0.173672346549092,0.0901960784313725,0.92156862745098,0.374084849868729,0.378975037727172,0.397347937491767,0.368888120217629,0.616882887074478,-1.45436573537239,0.559901979979466,-2.56431066653088,1.36220309887541,0.485760181208416,0.367405363905339,0.565573770491803,0.542857142857143,0.573033707865168,0.52056089441276,0.878540171300832,-1.28271478502185,0.820924602608985,-0.977290221451691,0.681650246305418,0.65882817123693,0.557377049180328
"6126","p460P2212.tif_13",126.385582183222,10,246,116.050690066924,18,231,106.144005998167,9,215,49.0409509712704,7.59931159614492,91.9117744282721,2.46017155723784,-23.8005216016448,34.0555688829311,6.93827510527765,-27.58565708161,54.7481898556201,0.225436340921265,0.996376811594203,0.184487977031983,0.939597315436242,0.500661704130709,0.0901960784313725,0.964705882352941,99,128,157,126.385582183222,43.9064339090478,10,246,91,119,144,116.050690066924,40.4330375554468,18,231,80,110,134,106.144005998167,38.5548225099908,9,215,39.2562375268646,50.6225272641747,60.5190149086207,49.0409509712704,16.4894364086233,7.59931159614492,91.9117744282721,1.67267163545964,3.4591565308953,6.07022645755201,4.30406302934651,3.51328333400577,8.99077228222467e-05,34.0555688829311,-2.77494721046573,-1.53458654953798,-0.716007821944475,-1.97279551546145,3.51328333400577,-23.8005216016448,-0.000136143570916847,4.29565803384251,8.00045613011178,12.5566505099943,9.06004565242749,6.28940247240698,0.000446179446167427,54.7481898556201,-4.13605928632128,-2.98123964528019,-1.36276727893692,-2.93365653785488,6.28940247240698,-27.58565708161,-7.42685128174436e-05,0.0729166666666666,0.102564102564102,0.208333333333333,0.229704997281283,0.265674908569629,0.00333333333333334,0.996376811594203,0.0833333333333333,0.150289017341041,0.248756218905473,0.184670539893893,0.13561434428854,0.00469483568075129,0.939597315436242,0.396078431372549,0.505882352941176,0.615686274509804,0.500661704130709,0.168067083080073,0.0901960784313725,0.964705882352941,0.347400654019193,0.348408419907973,0.363231273847499,0.336238104727685,0.816271348735149,-1.78086543003114,0.694191035419544,-2.14387825952041,1.1565917664573,0.734358302988993,0.33568991135818,0.453125,0.445378151260504,0.490909090909091,0.42002599496457,1.27127951071766,-1.34168997450235,1.03256518650973,-0.930247929506426,1.3203125,1.10069843092231,0.434108527131783
"6293","p474P1301.tif_7",110.252210990243,8,246,100.050987244224,16,235,84.7033410157027,6,225,42.3972700509483,6.8079855366601,93.4819775263697,1.53603418264805,-20.0244475038555,33.2396900123746,10.1541399002918,-24.603091252655,53.1947667962124,0.176083277128037,0.996212121212121,0.246290740731683,0.955882352941176,0.435891896618409,0.0862745098039216,0.964705882352941,79,112,141,110.252210990243,43.5250990005549,8,246,71,102,128,100.050987244224,39.5023440795424,16,235,56,84,111,84.7033410157027,36.5713760277048,6,225,30.8044079506979,43.735446302913,54.2701910526317,42.3972700509483,16.4977034163509,6.8079855366601,93.4819775263697,1.76652347088568,3.67372159394697,6.09368545985219,4.29015498712605,3.24524922171432,8.99077228222467e-05,33.2396900123746,-3.89941597343391,-2.26698149282867,-1.07563478679699,-2.73496795462731,3.24524922171432,-20.0244475038555,-1.19841012669042e-05,6.19034586568012,10.5502627217312,15.4642679277862,11.289477585768,6.71772607391614,0.000609636307546957,53.1947667962124,-3.79925154224813,-2.35441712121938,-1.09137772301464,-2.54376682022706,6.71772607391614,-24.603091252655,-0.000437467063085784,0.080246913580247,0.111111111111111,0.162878787878788,0.178432023591141,0.202078697691976,0.00362318840579709,0.996212121212121,0.142857142857143,0.227272727272727,0.330998057309373,0.246579308687462,0.135848386098025,0.00465116279069766,0.955882352941176,0.313725490196078,0.443137254901961,0.556862745098039,0.435891896618409,0.168047436824021,0.0862745098039216,0.964705882352941,0.394777561462297,0.394822131870795,0.43175836500859,0.389121832526618,0.756441021700313,-1.18657668958192,0.595043129576233,-2.64085765271382,1.13252483284626,0.550931815086771,0.385525489525524,0.553571428571429,0.558823529411765,0.654761904761905,0.536539239577187,1.17786878463958,-1.24561280961914,0.87902285532699,-1.1501249268146,0.743686868686868,0.827820023589815,0.548672566371681
"6377","p479P2511.tif_15",132.847842339416,9,251,116.802327814069,17,233,99.5995040424219,1,223,49.5910681767389,7.73951932579706,93.0193560056495,3.62083440270248,-19.8088885459272,37.9213673007071,11.7135476735331,-27.4892222858694,59.8179377092933,0.174538497278629,0.997311827956989,0.258651365744876,0.993710691823899,0.523505484619219,0.0901960784313725,0.984313725490196,102,139,171,132.847842339416,49.4389922612178,9,251,87,123,150,116.802327814069,44.4353885796123,17,233,70,104,130,99.5995040424219,40.0939920641541,1,223,38.2924069566928,52.654474638856,63.2705347427993,49.5910681767389,18.2632314095344,7.73951932579706,93.0193560056495,2.63604449515756,4.88049415395375,7.44505173531174,5.46156481444693,3.86276784524889,8.99077228222467e-05,37.9213673007071,-3.67624146947221,-2.11038121400478,-0.968102043801544,-2.53794072405989,3.86276784524889,-19.8088885459272,-0.000136143570916847,7.57162944460732,12.6651195839741,17.9889927783967,13.2761301153836,7.70675172548664,0.000446179446167427,59.8179377092933,-4.07744470741109,-2.82548281769492,-1.38582554989075,-2.88849534035714,7.70675172548664,-27.4892222858694,-7.42685128174436e-05,0.0733333333333334,0.0925925925925926,0.138888888888889,0.176805821988766,0.227779234209528,0.00264550264550265,0.997311827956989,0.151960784313726,0.2421875,0.340425531914894,0.258886160100365,0.142967322004172,0.00497512437810944,0.993710691823899,0.4,0.545098039215686,0.670588235294118,0.523505484619219,0.191122554610963,0.0901960784313725,0.984313725490196,0.372147498902578,0.380432388730698,0.402552125631841,0.368276628856744,0.707263939270865,-1.52200869335896,0.580496851003026,-2.66808521994492,1.28830166137855,0.552240111826552,0.365082239300662,0.496402877697842,0.51219512195122,0.576923076923077,0.47437806487341,0.985352525472926,-1.28324655645107,0.82252388259887,-0.952622730764371,0.707999999999999,0.77817702235321,0.496402877697842
"6428","p485P1721.tif_5",130.647808406886,8,251,114.108306473535,19,246,98.6642460486971,8,236,48.7217738178293,7.96103286906223,96.398127610771,4.04166308412734,-19.8760400771149,37.8501090102212,10.9745324124502,-32.9334737480252,59.8245374089883,0.174426622589738,0.996969696969697,0.257078593365172,0.941520467836257,0.515362608093216,0.0941176470588235,0.984313725490196,97,129,170,130.647808406886,47.5505193207754,8,251,86,115,144,114.108306473535,41.1718589294393,19,246,70,98,127,98.6642460486971,39.143816046822,8,236,37.5943866013375,49.1516695122046,61.5961625596138,48.7217738178293,16.9482223165149,7.96103286906223,96.398127610771,3.76345937163536,6.45163302160068,9.20039719472943,6.81291013268841,4.14126114992682,0.000300775983619328,37.8501090102212,-4.39750303756681,-2.7968120182663,-1.42777968226947,-3.12930543996652,4.14126114992682,-19.8760400771149,-0.000251749349283736,7.43874361842595,11.7398945844926,16.1958650409213,12.2705158312658,6.80051130342727,0.000609636307546957,59.8245374089883,-4.16367815993344,-3.0742596735601,-1.48227957702174,-3.03813968154242,6.80051130342727,-32.9334737480252,-0.000198978112986303,0.0643939393939394,0.0869565217391304,0.156862745098039,0.176610531535256,0.232511332266285,0.00238095238095237,0.996969696969697,0.157894736842105,0.23696682464455,0.33125,0.257182746549226,0.138565769592934,0.00537634408602149,0.941520467836257,0.384313725490196,0.505882352941176,0.666666666666667,0.515362608093216,0.183328260588753,0.0941176470588235,0.984313725490196,0.363959563505922,0.36081386361639,0.396737598618065,0.347857251254527,0.60785495027404,-1.32338029296723,0.554215600789924,-2.23838006683575,1.31652019981532,0.538783302737658,0.355726740182117,0.565891472868217,0.504347826086956,0.581632653061224,0.488320665329923,0.842722734676738,-1.06182444007739,0.745928454422649,-0.872209529329235,1.06339126559715,0.731559210526316,0.558139534883721
"6463","p487P2124.tif_11",118.740717943564,8,255,106.726192420265,17,246,95.2197084845972,9,240,45.3851363989241,7.35196978367064,97.1733480780142,2.89814236385889,-19.943668354044,38.1550988675534,8.18789976677459,-25.7789993936512,51.1877158902533,0.213203848580903,0.997354497354497,0.218680946453777,0.926229508196721,0.469669900444758,0.0901960784313725,1,88,119,149,118.740717943564,45.3410708739526,8,255,78,108,134,106.726192420265,40.9872067855288,17,246,66,95,122,95.2197084845972,38.9759308694558,9,240,34.0827586281877,46.2770412377744,56.7437762458017,45.3851363989241,16.8828272425433,7.35196978367064,97.1733480780142,2.25426098991582,4.44025485217653,7.28329957758311,5.14694159511557,3.76606895603509,8.99077228222467e-05,38.1550988675534,-3.64520939008922,-2.07797215832338,-0.965757318558913,-2.56456953589287,3.76606895603509,-19.943668354044,-0.000251749349283736,5.34520754172696,9.3457987020741,13.6219776274672,10.0317106690974,6.27849772927044,5.42656101498729e-05,51.1877158902533,-4.14506165874483,-3.03038366322179,-1.42825791889266,-2.93474290874833,6.27849772927044,-25.7789993936512,-7.42685128174436e-05,0.0675675675675676,0.100877192982456,0.166666666666667,0.217077819746587,0.265852022897712,0.00245098039215685,0.997354497354497,0.117647058823529,0.195121951219512,0.288770053475936,0.218860564957726,0.134210253321633,0.00450450450450449,0.926229508196721,0.349019607843137,0.470588235294118,0.584313725490196,0.469669900444758,0.17454204944497,0.0901960784313725,1,0.381849391339393,0.384040748161708,0.409326299037773,0.371990228125513,0.731710062459049,-1.46849945120475,0.625865112777952,-2.13936890708707,1.22468533730467,0.613222639480788,0.371627071012398,0.512605042016807,0.518518518518518,0.589473684210526,0.489681643672513,1.13260133823223,-1.28945523201439,0.885613990798176,-0.896521378736501,0.982373678025852,0.877005347593582,0.5
"6488","p489P2524.tif_7",115.038903081044,7,237,104.217388601938,17,218,89.2243251474637,9,207,44.2295111480465,7.35196978367064,87.8683177979067,1.93145568787665,-18.7242576011508,36.9648200646486,9.99219972161283,-22.2200499069646,57.494666274023,0.190638343441277,0.996666666666667,0.244235867113892,0.944099378881988,0.455461505865096,0.0901960784313725,0.929411764705882,88,119,144,115.038903081044,41.453879740661,7,237,78,109,132,104.217388601938,38.5743415149863,17,218,63,92,115,89.2243251474637,35.5128420636621,9,207,33.8694583973491,46.4480645045307,55.7969555983248,44.2295111480465,15.9262474542729,7.35196978367064,87.8683177979067,1.80873665373699,3.81533281431726,6.6740600999451,4.72798407805435,3.8728135787809,9.49189637999837e-05,36.9648200646486,-3.76176233609155,-2.23057663093562,-1.05518798884946,-2.65061872481426,3.8728135787809,-18.7242576011508,-0.000136143570916847,6.40500386181039,10.8379589342209,15.8278966768301,11.6057833831413,6.94598917586175,0.000609636307546957,57.494666274023,-4.11664110621022,-3.0312708677492,-1.55652814330092,-2.96483089268121,6.94598917586175,-22.2200499069646,-7.42685128174436e-05,0.0810810810810811,0.111111111111111,0.166666666666667,0.192989430123495,0.219831558437751,0.00320512820512821,0.996666666666667,0.130434782608696,0.217391304347826,0.330275229357798,0.244409048486704,0.147774160931261,0.00578034682080923,0.944099378881988,0.349019607843137,0.470588235294118,0.568627450980392,0.455461505865096,0.158875135397723,0.0901960784313725,0.929411764705882,0.360346618669138,0.370133449249264,0.398017491362013,0.360081923604446,0.819125765832661,-1.46109794763194,0.598493780777572,-2.34279438770291,1.1390860022597,0.604618208066466,0.348822311769155,0.470588235294118,0.495412844036697,0.565217391304348,0.472086349235001,1.27520289395219,-1.21339671083473,0.869434260842869,-0.844567534411813,0.77027027027027,0.919266055045872,0.466666666666667
"6510","p491P19--.tif_1",114.855807532664,8,251,105.67386343037,17,236,92.7485300474568,4,229,44.7033628130236,7.38749376780652,94.193292622213,1.54680495545232,-21.7739191857297,32.9256754235866,8.57161816545263,-23.9881242520965,61.5502055727279,0.219849361126513,0.996969696969697,0.216922546549777,0.974025974025974,0.454665419525344,0.0901960784313725,0.984313725490196,89,119,142,114.855807532664,40.8717860807141,8,251,80,110,132,105.67386343037,38.4237295584219,17,236,65,95,120,92.7485300474568,36.9111998209971,4,229,34.8412171670405,47.0708132990618,55.7508443287446,44.7033628130236,15.877425726035,7.38749376780652,94.193292622213,1.581756727428,3.29335870893466,5.73572112725854,4.14159172529597,3.49194769320114,9.49189637999837e-05,32.9256754235866,-3.65828684511338,-2.09305465085013,-0.973144206438514,-2.56298900616626,3.49194769320114,-21.7739191857297,-1.19841012669042e-05,5.41810348568306,9.57066180187438,14.3865883991558,10.5187713710424,6.81881123558615,0.000609636307546957,61.5502055727279,-4.12241891752871,-2.93132439786996,-1.4412520623345,-2.92397746925523,6.81881123558615,-23.9881242520965,-0.000198978112986303,0.0833333333333333,0.119047619047619,0.174242424242424,0.223441786345881,0.254604232604653,0.00354609929078013,0.996969696969697,0.111111111111111,0.18796992481203,0.290322580645161,0.217124388476753,0.140886146798682,0.00549450549450547,0.974025974025974,0.356862745098039,0.470588235294118,0.56078431372549,0.454665419525344,0.157030840080988,0.0901960784313725,0.984313725490196,0.355853020920082,0.363606745425183,0.397970725812158,0.355172960755635,0.843141459809538,-1.36245129604532,0.648251682164894,-2.33203275582113,1.13946561548937,0.648872969946289,0.34537669533989,0.445378151260504,0.472727272727273,0.578947368421053,0.444216398574972,1.26131550400541,-1.28288223988047,0.937080956273708,-0.914660573610508,0.763636363636363,0.953405017921147,0.433333333333333
